id,sonde_event_id,Date,Time,Temp,SpCond,DO
,5,2003-10-10,12:30:00,15.0,267,8.91
,5,2003-10-10,12:34:00,15.01,270,9.14
,5,2003-10-10,12:38:00,15.0,271,9.13
,5,2003-10-10,12:42:00,15.02,271,9.12
,5,2003-10-10,12:46:00,15.04,272,9.12
,5,2003-10-10,12:50:00,15.06,273,9.11
,5,2003-10-10,12:54:00,15.09,273,9.09
,5,2003-10-10,12:58:00,15.12,273,9.08
,5,2003-10-10,13:02:00,15.14,274,9.06
,5,2003-10-10,13:06:00,15.14,274,9.08
,5,2003-10-10,13:10:00,15.16,274,9.06
,5,2003-10-10,13:14:00,15.16,274,9.06
,5,2003-10-10,13:18:00,15.19,275,9.06
,5,2003-10-10,13:22:00,15.22,275,9.06
,5,2003-10-10,13:26:00,15.26,275,9.06
,5,2003-10-10,13:30:00,15.29,276,9.05
,5,2003-10-10,13:34:00,15.26,276,9.04
,5,2003-10-10,13:38:00,15.31,276,9.04
,5,2003-10-10,13:42:00,15.32,276,9.03
,5,2003-10-10,13:46:00,15.33,276,9.05
,5,2003-10-10,13:50:00,15.35,276,8.95
,5,2003-10-10,13:54:00,15.38,276,8.95
,5,2003-10-10,13:58:00,15.38,276,8.94
,5,2003-10-10,14:02:00,15.35,276,8.94
,5,2003-10-10,14:06:00,15.35,276,8.94
,5,2003-10-10,14:10:00,15.34,276,8.96
,5,2003-10-10,14:14:00,15.34,276,8.94
,5,2003-10-10,14:18:00,15.39,276,8.95
,5,2003-10-10,14:22:00,15.42,276,8.92
,5,2003-10-10,14:26:00,15.45,277,8.93
,5,2003-10-10,14:30:00,15.46,277,8.93
,5,2003-10-10,14:34:00,15.43,277,8.78
,5,2003-10-10,14:38:00,15.42,277,8.86
,5,2003-10-10,14:42:00,15.44,277,8.8
,5,2003-10-10,14:46:00,15.46,277,8.79
,5,2003-10-10,14:50:00,15.45,277,8.93
,5,2003-10-10,14:54:00,15.44,277,8.87
,5,2003-10-10,14:58:00,15.45,277,8.94
,5,2003-10-10,15:02:00,15.48,278,8.92
,5,2003-10-10,15:06:00,15.5,278,8.89
,5,2003-10-10,15:10:00,15.49,278,8.89
,5,2003-10-10,15:14:00,15.49,278,8.85
,5,2003-10-10,15:18:00,15.51,278,8.85
,5,2003-10-10,15:22:00,15.52,278,8.81
,5,2003-10-10,15:26:00,15.54,278,8.87
,5,2003-10-10,15:30:00,15.55,278,8.89
,5,2003-10-10,15:34:00,15.57,278,8.86
,5,2003-10-10,15:38:00,15.59,278,8.85
,5,2003-10-10,15:42:00,15.61,278,8.87
,5,2003-10-10,15:46:00,15.62,278,8.83
,5,2003-10-10,15:50:00,15.63,279,8.8
,5,2003-10-10,15:54:00,15.65,278,8.79
,5,2003-10-10,15:58:00,15.64,278,8.81
,5,2003-10-10,16:02:00,15.64,278,8.79
,5,2003-10-10,16:06:00,15.65,277,8.78
,5,2003-10-10,16:10:00,15.67,276,8.78
,5,2003-10-10,16:14:00,15.69,275,8.79
,5,2003-10-10,16:18:00,15.7,275,8.79
,5,2003-10-10,16:22:00,15.72,273,8.76
,5,2003-10-10,16:26:00,15.73,272,8.78
,5,2003-10-10,16:30:00,15.72,271,8.77
,5,2003-10-10,16:34:00,15.73,270,8.77
,5,2003-10-10,16:38:00,15.73,270,8.76
,5,2003-10-10,16:42:00,15.72,269,8.75
,5,2003-10-10,16:46:00,15.74,268,8.76
,5,2003-10-10,16:50:00,15.75,267,8.74
,5,2003-10-10,16:54:00,15.73,267,8.73
,5,2003-10-10,16:58:00,15.72,266,8.76
,5,2003-10-10,17:02:00,15.73,266,8.77
,5,2003-10-10,17:06:00,15.73,265,8.75
,5,2003-10-10,17:10:00,15.75,265,8.8
,5,2003-10-10,17:14:00,15.76,265,8.76
,5,2003-10-10,17:18:00,15.78,264,8.76
,5,2003-10-10,17:22:00,15.8,264,8.77
,5,2003-10-10,17:26:00,15.8,264,8.76
,5,2003-10-10,17:30:00,15.79,264,8.75
,5,2003-10-10,17:34:00,15.79,264,8.77
,5,2003-10-10,17:38:00,15.8,263,8.78
,5,2003-10-10,17:42:00,15.8,263,8.76
,5,2003-10-10,17:46:00,15.8,263,8.79
,5,2003-10-10,17:50:00,15.79,263,8.83
,5,2003-10-10,17:54:00,15.78,263,8.84
,5,2003-10-10,17:58:00,15.78,263,8.83
,5,2003-10-10,18:02:00,15.78,262,8.84
,5,2003-10-10,18:06:00,15.78,262,8.83
,5,2003-10-10,18:10:00,15.78,262,8.84
,5,2003-10-10,18:14:00,15.78,262,8.85
,5,2003-10-10,18:18:00,15.78,262,8.86
,5,2003-10-10,18:22:00,15.77,262,8.84
,5,2003-10-10,18:26:00,15.76,262,8.84
,5,2003-10-10,18:30:00,15.75,262,8.87
,5,2003-10-10,18:34:00,15.74,262,8.87
,5,2003-10-10,18:38:00,15.73,262,8.88
,5,2003-10-10,18:42:00,15.72,262,8.87
,5,2003-10-10,18:46:00,15.71,262,8.84
,5,2003-10-10,18:50:00,15.7,262,8.87
,5,2003-10-10,18:54:00,15.69,262,8.87
,5,2003-10-10,18:58:00,15.68,261,8.88
,5,2003-10-10,19:02:00,15.67,261,8.88
,5,2003-10-10,19:06:00,15.66,261,8.9
,5,2003-10-10,19:10:00,15.65,261,8.89
,5,2003-10-10,19:14:00,15.64,261,8.89
,5,2003-10-10,19:18:00,15.63,261,8.9
,5,2003-10-10,19:22:00,15.61,261,8.89
,5,2003-10-10,19:26:00,15.6,261,8.88
,5,2003-10-10,19:30:00,15.58,261,8.88
,5,2003-10-10,19:34:00,15.56,261,8.96
,5,2003-10-10,19:38:00,15.55,261,8.93
,5,2003-10-10,19:42:00,15.52,261,8.92
,5,2003-10-10,19:46:00,15.5,261,8.92
,5,2003-10-10,19:50:00,15.48,261,8.93
,5,2003-10-10,19:54:00,15.46,261,8.95
,5,2003-10-10,19:58:00,15.44,261,8.98
,5,2003-10-10,20:02:00,15.41,261,8.86
,5,2003-10-10,20:06:00,15.39,260,8.92
,5,2003-10-10,20:10:00,15.37,260,8.88
,5,2003-10-10,20:14:00,15.34,260,8.93
,5,2003-10-10,20:18:00,15.32,260,8.93
,5,2003-10-10,20:22:00,15.3,260,8.95
,5,2003-10-10,20:26:00,15.28,260,8.95
,5,2003-10-10,20:30:00,15.26,260,8.96
,5,2003-10-10,20:34:00,15.24,260,8.98
,5,2003-10-10,20:38:00,15.22,260,8.98
,5,2003-10-10,20:42:00,15.2,260,9.03
,5,2003-10-10,20:46:00,15.18,260,8.98
,5,2003-10-10,20:50:00,15.16,260,9.0
,5,2003-10-10,20:54:00,15.14,260,9.02
,5,2003-10-10,20:58:00,15.12,260,9.03
,5,2003-10-10,21:02:00,15.09,260,9.0
,5,2003-10-10,21:06:00,15.07,260,8.99
,5,2003-10-10,21:10:00,15.05,260,9.02
,5,2003-10-10,21:14:00,15.03,260,9.01
,5,2003-10-10,21:18:00,15.01,260,9.03
,5,2003-10-10,21:22:00,14.99,260,9.03
,5,2003-10-10,21:26:00,14.97,260,9.04
,5,2003-10-10,21:30:00,14.95,260,9.03
,5,2003-10-10,21:34:00,14.93,260,9.06
,5,2003-10-10,21:38:00,14.92,260,9.09
,5,2003-10-10,21:42:00,14.91,260,9.05
,5,2003-10-10,21:46:00,14.89,260,9.04
,5,2003-10-10,21:50:00,14.88,260,9.07
,5,2003-10-10,21:54:00,14.87,260,9.06
,5,2003-10-10,21:58:00,14.85,259,9.05
,5,2003-10-10,22:02:00,14.84,259,9.07
,5,2003-10-10,22:06:00,14.83,260,9.07
,5,2003-10-10,22:10:00,14.82,259,9.08
,5,2003-10-10,22:14:00,14.82,260,9.11
,5,2003-10-10,22:18:00,14.8,259,9.11
,5,2003-10-10,22:22:00,14.79,259,9.1
,5,2003-10-10,22:26:00,14.78,259,9.13
,5,2003-10-10,22:30:00,14.77,259,9.12
,5,2003-10-10,22:34:00,14.76,259,9.13
,5,2003-10-10,22:38:00,14.75,259,9.13
,5,2003-10-10,22:42:00,14.74,259,9.09
,5,2003-10-10,22:46:00,14.72,259,9.11
,5,2003-10-10,22:50:00,14.71,259,9.11
,5,2003-10-10,22:54:00,14.7,259,9.14
,5,2003-10-10,22:58:00,14.68,259,9.14
,5,2003-10-10,23:02:00,14.68,259,9.11
,5,2003-10-10,23:06:00,14.67,259,9.11
,5,2003-10-10,23:10:00,14.65,259,9.14
,5,2003-10-10,23:14:00,14.64,259,9.16
,5,2003-10-10,23:18:00,14.62,259,9.14
,5,2003-10-10,23:22:00,14.62,259,9.14
,5,2003-10-10,23:26:00,14.61,259,9.14
,5,2003-10-10,23:30:00,14.6,259,9.15
,5,2003-10-10,23:34:00,14.6,259,9.15
,5,2003-10-10,23:38:00,14.58,259,9.14
,5,2003-10-10,23:42:00,14.57,259,9.12
,5,2003-10-10,23:46:00,14.56,259,9.12
,5,2003-10-10,23:50:00,14.54,259,9.17
,5,2003-10-10,23:54:00,14.52,259,9.15
,5,2003-10-10,23:58:00,14.51,259,9.16
,5,2003-10-11,00:02:00,14.5,259,9.13
,5,2003-10-11,00:06:00,14.49,259,9.16
,5,2003-10-11,00:10:00,14.48,259,9.16
,5,2003-10-11,00:14:00,14.47,258,9.13
,5,2003-10-11,00:18:00,14.47,258,9.14
,5,2003-10-11,00:22:00,14.45,259,9.13
,5,2003-10-11,00:26:00,14.44,258,9.16
,5,2003-10-11,00:30:00,14.43,259,9.15
,5,2003-10-11,00:34:00,14.43,258,9.17
,5,2003-10-11,00:38:00,14.42,258,9.14
,5,2003-10-11,00:42:00,14.42,258,9.18
,5,2003-10-11,00:46:00,14.41,258,9.17
,5,2003-10-11,00:50:00,14.41,258,9.18
,5,2003-10-11,00:54:00,14.4,258,9.16
,5,2003-10-11,00:58:00,14.4,258,9.17
,5,2003-10-11,01:02:00,14.4,258,9.18
,5,2003-10-11,01:06:00,14.4,258,9.19
,5,2003-10-11,01:10:00,14.4,258,9.19
,5,2003-10-11,01:14:00,14.39,258,9.19
,5,2003-10-11,01:18:00,14.38,258,9.22
,5,2003-10-11,01:22:00,14.38,258,9.23
,5,2003-10-11,01:26:00,14.37,258,9.23
,5,2003-10-11,01:30:00,14.36,258,9.21
,5,2003-10-11,01:34:00,14.34,258,9.24
,5,2003-10-11,01:38:00,14.33,258,9.23
,5,2003-10-11,01:42:00,14.32,258,9.22
,5,2003-10-11,01:46:00,14.3,258,9.24
,5,2003-10-11,01:50:00,14.29,258,9.23
,5,2003-10-11,01:54:00,14.28,258,9.22
,5,2003-10-11,01:58:00,14.28,258,9.22
,5,2003-10-11,02:02:00,14.27,258,9.21
,5,2003-10-11,02:06:00,14.27,258,9.21
,5,2003-10-11,02:10:00,14.27,258,9.22
,5,2003-10-11,02:14:00,14.26,258,9.22
,5,2003-10-11,02:18:00,14.26,258,9.39
,5,2003-10-11,02:22:00,14.27,258,9.23
,5,2003-10-11,02:26:00,14.26,258,9.21
,5,2003-10-11,02:30:00,14.26,258,9.2
,5,2003-10-11,02:34:00,14.26,258,9.22
,5,2003-10-11,02:38:00,14.26,258,9.23
,5,2003-10-11,02:42:00,14.25,258,9.24
,5,2003-10-11,02:46:00,14.25,258,9.18
,5,2003-10-11,02:50:00,14.25,258,9.23
,5,2003-10-11,02:54:00,14.25,258,9.22
,5,2003-10-11,02:58:00,14.25,258,9.22
,5,2003-10-11,03:02:00,14.25,258,9.24
,5,2003-10-11,03:06:00,14.24,258,9.23
,5,2003-10-11,03:10:00,14.24,258,9.22
,5,2003-10-11,03:14:00,14.24,258,9.21
,5,2003-10-11,03:18:00,14.22,258,9.23
,5,2003-10-11,03:22:00,14.21,258,9.23
,5,2003-10-11,03:26:00,14.2,258,9.22
,5,2003-10-11,03:30:00,14.19,258,9.23
,5,2003-10-11,03:34:00,14.18,258,9.22
,5,2003-10-11,03:38:00,14.17,258,9.25
,5,2003-10-11,03:42:00,14.16,258,9.25
,5,2003-10-11,03:46:00,14.14,258,9.24
,5,2003-10-11,03:50:00,14.14,258,9.25
,5,2003-10-11,03:54:00,14.13,258,9.26
,5,2003-10-11,03:58:00,14.12,258,9.26
,5,2003-10-11,04:02:00,14.11,258,9.25
,5,2003-10-11,04:06:00,14.11,258,9.29
,5,2003-10-11,04:10:00,14.1,258,9.23
,5,2003-10-11,04:14:00,14.09,258,9.25
,5,2003-10-11,04:18:00,14.07,258,9.27
,5,2003-10-11,04:22:00,14.06,258,9.26
,5,2003-10-11,04:26:00,14.04,258,9.28
,5,2003-10-11,04:30:00,14.03,258,9.29
,5,2003-10-11,04:34:00,14.01,258,9.28
,5,2003-10-11,04:38:00,13.99,258,9.28
,5,2003-10-11,04:42:00,13.97,258,9.29
,5,2003-10-11,04:46:00,13.96,258,9.3
,5,2003-10-11,04:50:00,13.94,258,9.29
,5,2003-10-11,04:54:00,13.92,258,9.3
,5,2003-10-11,04:58:00,13.9,257,9.3
,5,2003-10-11,05:02:00,13.89,258,9.31
,5,2003-10-11,05:06:00,13.87,258,9.32
,5,2003-10-11,05:10:00,13.85,257,9.32
,5,2003-10-11,05:14:00,13.83,257,9.33
,5,2003-10-11,05:18:00,13.82,257,9.35
,5,2003-10-11,05:22:00,13.8,257,9.35
,5,2003-10-11,05:26:00,13.78,257,9.34
,5,2003-10-11,05:30:00,13.76,257,9.35
,5,2003-10-11,05:34:00,13.75,257,9.35
,5,2003-10-11,05:38:00,13.73,257,9.35
,5,2003-10-11,05:42:00,13.72,257,9.36
,5,2003-10-11,05:46:00,13.7,257,9.37
,5,2003-10-11,05:50:00,13.68,257,9.38
,5,2003-10-11,05:54:00,13.67,257,9.38
,5,2003-10-11,05:58:00,13.65,257,9.39
,5,2003-10-11,06:02:00,13.63,257,9.41
,5,2003-10-11,06:06:00,13.62,257,9.4
,5,2003-10-11,06:10:00,13.6,257,9.4
,5,2003-10-11,06:14:00,13.59,257,9.41
,5,2003-10-11,06:18:00,13.58,257,9.4
,5,2003-10-11,06:22:00,13.56,257,9.4
,5,2003-10-11,06:26:00,13.54,257,9.41
,5,2003-10-11,06:30:00,13.53,257,9.42
,5,2003-10-11,06:34:00,13.52,257,9.4
,5,2003-10-11,06:38:00,13.5,257,9.44
,5,2003-10-11,06:42:00,13.48,257,9.43
,5,2003-10-11,06:46:00,13.46,257,9.42
,5,2003-10-11,06:50:00,13.44,257,9.45
,5,2003-10-11,06:54:00,13.43,257,9.46
,5,2003-10-11,06:58:00,13.41,257,9.46
,5,2003-10-11,07:02:00,13.39,257,9.47
,5,2003-10-11,07:06:00,13.38,257,9.48
,5,2003-10-11,07:10:00,13.36,257,9.46
,5,2003-10-11,07:14:00,13.35,257,9.48
,5,2003-10-11,07:18:00,13.33,257,9.47
,5,2003-10-11,07:22:00,13.32,257,9.48
,5,2003-10-11,07:26:00,13.31,257,9.48
,5,2003-10-11,07:30:00,13.29,257,9.5
,5,2003-10-11,07:34:00,13.29,257,9.48
,5,2003-10-11,07:38:00,13.27,257,9.49
,5,2003-10-11,07:42:00,13.26,257,9.48
,5,2003-10-11,07:46:00,13.26,257,9.49
,5,2003-10-11,07:50:00,13.25,257,9.49
,5,2003-10-11,07:54:00,13.24,256,9.49
,5,2003-10-11,07:58:00,13.24,257,9.51
,5,2003-10-11,08:02:00,13.23,256,9.52
,5,2003-10-11,08:06:00,13.22,256,9.5
,5,2003-10-11,08:10:00,13.22,256,9.52
,5,2003-10-11,08:14:00,13.22,256,9.51
,5,2003-10-11,08:18:00,13.22,257,9.52
,5,2003-10-11,08:22:00,13.22,256,9.5
,5,2003-10-11,08:26:00,13.22,256,9.5
,5,2003-10-11,08:30:00,13.22,256,9.49
,5,2003-10-11,08:34:00,13.22,256,9.51
,5,2003-10-11,08:38:00,13.23,256,9.5
,5,2003-10-11,08:42:00,13.23,256,9.52
,5,2003-10-11,08:46:00,13.23,256,9.51
,5,2003-10-11,08:50:00,13.24,256,9.51
,5,2003-10-11,08:54:00,13.24,256,9.43
,5,2003-10-11,08:58:00,13.25,256,9.49
,5,2003-10-11,09:02:00,13.26,256,9.51
,5,2003-10-11,09:06:00,13.27,256,9.47
,5,2003-10-11,09:10:00,13.28,256,9.48
,5,2003-10-11,09:14:00,13.29,256,9.46
,5,2003-10-11,09:18:00,13.31,256,9.49
,5,2003-10-11,09:22:00,13.32,256,9.46
,5,2003-10-11,09:26:00,13.33,256,9.46
,5,2003-10-11,09:30:00,13.35,256,9.48
,5,2003-10-11,09:34:00,13.36,256,9.48
,5,2003-10-11,09:38:00,13.38,256,9.49
,5,2003-10-11,09:42:00,13.39,256,9.46
,5,2003-10-11,09:46:00,13.4,256,9.48
,5,2003-10-11,09:50:00,13.42,256,9.47
,5,2003-10-11,09:54:00,13.44,256,9.48
,5,2003-10-11,09:58:00,13.47,256,9.32
,5,2003-10-11,10:02:00,13.5,256,9.33
,5,2003-10-11,10:06:00,13.52,256,9.32
,5,2003-10-11,10:10:00,13.54,256,9.3
,5,2003-10-11,10:14:00,13.57,256,9.3
,5,2003-10-11,10:18:00,13.62,256,9.3
,5,2003-10-11,10:22:00,13.64,256,9.3
,5,2003-10-11,10:26:00,13.66,256,9.3
,5,2003-10-11,10:30:00,13.68,256,9.31
,5,2003-10-11,10:34:00,13.7,256,9.3
,5,2003-10-11,10:38:00,13.72,256,9.3
,5,2003-10-11,10:42:00,13.76,256,9.22
,5,2003-10-11,10:46:00,13.81,257,9.21
,5,2003-10-11,10:50:00,13.82,257,9.15
,5,2003-10-11,10:54:00,13.84,258,9.3
,5,2003-10-11,10:58:00,13.87,259,9.18
,5,2003-10-11,11:02:00,13.9,259,9.15
,5,2003-10-11,11:06:00,13.93,260,9.15
,5,2003-10-11,11:10:00,13.96,260,9.25
,5,2003-10-11,11:14:00,14.0,261,9.2
,5,2003-10-11,11:18:00,14.02,262,9.21
,5,2003-10-11,11:22:00,14.05,262,9.26
,5,2003-10-11,11:26:00,14.07,262,9.21
,5,2003-10-11,11:30:00,14.09,263,9.25
,5,2003-10-11,11:34:00,14.13,263,9.24
,5,2003-10-11,11:38:00,14.15,263,9.21
,5,2003-10-11,11:42:00,14.19,264,9.19
,5,2003-10-11,11:46:00,14.22,264,9.23
,5,2003-10-11,11:50:00,14.25,264,9.2
,5,2003-10-11,11:54:00,14.27,264,9.16
,5,2003-10-11,11:58:00,14.3,265,9.18
,5,2003-10-11,12:02:00,14.32,265,9.16
,5,2003-10-11,12:06:00,14.33,265,9.17
,5,2003-10-11,12:10:00,14.36,265,9.15
,5,2003-10-11,12:14:00,14.39,266,9.16
,5,2003-10-11,12:18:00,14.4,266,9.17
,5,2003-10-11,12:22:00,14.42,266,9.13
,5,2003-10-11,12:26:00,14.43,266,9.08
,5,2003-10-11,12:30:00,14.45,266,9.07
,5,2003-10-11,12:34:00,14.47,266,9.09
,5,2003-10-11,12:38:00,14.49,266,9.08
,5,2003-10-11,12:42:00,14.51,266,9.1
,5,2003-10-11,12:46:00,14.52,266,9.06
,5,2003-10-11,12:50:00,14.54,267,9.07
,5,2003-10-11,12:54:00,14.56,267,9.02
,5,2003-10-11,12:58:00,14.58,267,9.06
,5,2003-10-11,13:02:00,14.6,267,9.03
,5,2003-10-11,13:06:00,14.62,267,8.98
,5,2003-10-11,13:10:00,14.63,267,8.98
,5,2003-10-11,13:14:00,14.65,267,8.99
,5,2003-10-11,13:18:00,14.67,267,8.98
,5,2003-10-11,13:22:00,14.7,267,8.97
,5,2003-10-11,13:26:00,14.73,267,8.98
,5,2003-10-11,13:30:00,14.77,267,8.95
,5,2003-10-11,13:34:00,14.78,268,8.95
,5,2003-10-11,13:38:00,14.8,268,8.95
,5,2003-10-11,13:42:00,14.81,268,8.96
,5,2003-10-11,13:46:00,14.8,268,8.95
,5,2003-10-11,13:50:00,14.82,268,8.92
,5,2003-10-11,13:54:00,14.84,268,8.95
,5,2003-10-11,13:58:00,14.85,268,8.95
,5,2003-10-11,14:02:00,14.85,268,8.92
,5,2003-10-11,14:06:00,14.86,268,8.96
,5,2003-10-11,14:10:00,14.87,268,8.95
,5,2003-10-11,14:14:00,14.89,268,8.9
,5,2003-10-11,14:18:00,14.9,268,8.84
,5,2003-10-11,14:22:00,14.92,268,8.97
,5,2003-10-11,14:26:00,14.94,268,8.92
,5,2003-10-11,14:30:00,14.95,268,8.96
,5,2003-10-11,14:34:00,14.94,269,8.94
,5,2003-10-11,14:38:00,14.95,269,8.9
,5,2003-10-11,14:42:00,14.95,269,8.89
,5,2003-10-11,14:46:00,14.96,269,8.88
,5,2003-10-11,14:50:00,14.97,269,8.86
,5,2003-10-11,14:54:00,14.98,269,8.86
,5,2003-10-11,14:58:00,14.99,269,8.82
,5,2003-10-11,15:02:00,15.0,269,8.76
,5,2003-10-11,15:06:00,15.01,269,8.83
,5,2003-10-11,15:10:00,15.02,269,8.82
,5,2003-10-11,15:14:00,15.04,269,8.84
,5,2003-10-11,15:18:00,15.05,269,8.77
,5,2003-10-11,15:22:00,15.06,269,8.83
,5,2003-10-11,15:26:00,15.08,269,8.75
,5,2003-10-11,15:30:00,15.1,269,8.69
,5,2003-10-11,15:34:00,15.12,268,8.75
,5,2003-10-11,15:38:00,15.14,268,8.69
,5,2003-10-11,15:42:00,15.16,267,8.74
,5,2003-10-11,15:46:00,15.16,267,8.74
,5,2003-10-11,15:50:00,15.18,266,8.69
,5,2003-10-11,15:54:00,15.19,266,8.62
,5,2003-10-11,15:58:00,15.19,265,8.62
,5,2003-10-11,16:02:00,15.19,265,8.68
,5,2003-10-11,16:06:00,15.21,264,8.67
,5,2003-10-11,16:10:00,15.22,264,8.63
,5,2003-10-11,16:14:00,15.23,263,8.68
,5,2003-10-11,16:18:00,15.25,263,8.71
,5,2003-10-11,16:22:00,15.26,263,8.68
,5,2003-10-11,16:26:00,15.26,263,8.68
,5,2003-10-11,16:30:00,15.27,262,8.59
,5,2003-10-11,16:34:00,15.29,262,8.62
,5,2003-10-11,16:38:00,15.31,262,8.68
,5,2003-10-11,16:42:00,15.31,262,8.72
,5,2003-10-11,16:46:00,15.34,262,8.59
,5,2003-10-11,16:50:00,15.35,262,8.7
,5,2003-10-11,16:54:00,15.35,262,8.7
,5,2003-10-11,16:58:00,15.36,261,8.66
,5,2003-10-11,17:02:00,15.37,261,8.65
,5,2003-10-11,17:06:00,15.38,261,8.68
,5,2003-10-11,17:10:00,15.39,261,8.67
,5,2003-10-11,17:14:00,15.39,261,8.7
,5,2003-10-11,17:18:00,15.42,261,8.67
,5,2003-10-11,17:22:00,15.41,261,8.68
,5,2003-10-11,17:26:00,15.41,261,8.68
,5,2003-10-11,17:30:00,15.4,261,8.67
,5,2003-10-11,17:34:00,15.4,261,8.69
,5,2003-10-11,17:38:00,15.41,261,8.66
,5,2003-10-11,17:42:00,15.41,261,8.68
,5,2003-10-11,17:46:00,15.4,261,8.63
,5,2003-10-11,17:50:00,15.4,261,8.64
,5,2003-10-11,17:54:00,15.4,261,8.64
,5,2003-10-11,17:58:00,15.4,261,8.64
,5,2003-10-11,18:02:00,15.4,260,8.64
,5,2003-10-11,18:06:00,15.4,261,8.77
,5,2003-10-11,18:10:00,15.4,261,8.75
,5,2003-10-11,18:14:00,15.4,261,8.78
,5,2003-10-11,18:18:00,15.4,261,8.77
,5,2003-10-11,18:22:00,15.4,261,8.78
,5,2003-10-11,18:26:00,15.39,261,8.75
,5,2003-10-11,18:30:00,15.39,260,8.76
,5,2003-10-11,18:34:00,15.38,260,8.71
,5,2003-10-11,18:38:00,15.38,260,8.75
,5,2003-10-11,18:42:00,15.37,260,8.66
,5,2003-10-11,18:46:00,15.36,260,8.68
,5,2003-10-11,18:50:00,15.35,260,8.71
,5,2003-10-11,18:54:00,15.34,260,8.73
,5,2003-10-11,18:58:00,15.34,260,8.72
,5,2003-10-11,19:02:00,15.32,260,8.67
,5,2003-10-11,19:06:00,15.31,260,8.7
,5,2003-10-11,19:10:00,15.3,260,8.7
,5,2003-10-11,19:14:00,15.29,260,8.68
,5,2003-10-11,19:18:00,15.27,260,8.71
,5,2003-10-11,19:22:00,15.26,260,8.71
,5,2003-10-11,19:26:00,15.24,260,8.57
,5,2003-10-11,19:30:00,15.23,260,8.54
,5,2003-10-11,19:34:00,15.21,260,8.59
,5,2003-10-11,19:38:00,15.19,260,8.57
,5,2003-10-11,19:42:00,15.17,260,8.61
,5,2003-10-11,19:46:00,15.15,260,8.72
,5,2003-10-11,19:50:00,15.14,260,8.71
,5,2003-10-11,19:54:00,15.11,260,8.66
,5,2003-10-11,19:58:00,15.1,260,8.67
,5,2003-10-11,20:02:00,15.09,259,8.77
,5,2003-10-11,20:06:00,15.07,259,8.74
,5,2003-10-11,20:10:00,15.06,259,8.72
,5,2003-10-11,20:14:00,15.04,260,8.71
,5,2003-10-11,20:18:00,15.02,260,8.73
,5,2003-10-11,20:22:00,15.01,259,8.75
,5,2003-10-11,20:26:00,15.0,259,8.71
,5,2003-10-11,20:30:00,14.98,259,8.72
,5,2003-10-11,20:34:00,14.96,259,8.68
,5,2003-10-11,20:38:00,14.94,259,8.71
,5,2003-10-11,20:42:00,14.93,259,8.71
,5,2003-10-11,20:46:00,14.9,259,8.71
,5,2003-10-11,20:50:00,14.89,259,8.75
,5,2003-10-11,20:54:00,14.87,259,8.73
